"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-11",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-13",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-16",,,"0.40","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-17",,,"0.13","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-18",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-19",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-23",,,"0.74","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-24",,,"0.03","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-25",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-26",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-27",,,"0.22","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-28",,,"0.03","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-29",,,"1.77","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-04-30",,,"0.22","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-01",,,"2.29","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-02",,,"0.08","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-04",,,"0.02","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-05",,,"0.07","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-06",,,"0.41","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-11",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-13",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-18",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-19",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-20",,,"0.01","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-21",,,"0.57","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-24",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-25",,,"0.01","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-26",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-29",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-30",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-05-31",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-03",,,"0.10","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-11",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-13",,,"0.79","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-15",,,"0.06","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-17",,,"0.67","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-18",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-19",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-22",,,"0.01","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-24",,,"0.58","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-25",,,"0.92","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-26",,,"0.25","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-27",,,"2.08","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-28",,,"1.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-29",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-06-30",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-05",,,"0.13","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-09",,,"0.09","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-10",,,"1.07","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-11",,,"0.04","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-13",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-14",,,"0.15","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-15",,,"0.01","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-16",,,"3.27","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-17",,,"0.72","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-18",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-19",,,"0.07","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-20",,,"0.04","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-21",,,"0.26","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-22",,,"0.05","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-24",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-25",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-26",,,"0.43","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-29",,,"0.16","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-30",,,"0.30","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-07-31",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-07",,,"0.61","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-08",,,"0.31","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-11",,,"0.89","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-13",,,"0.06","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-15",,,"0.21","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-16",,,"0.23","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-17",,,"0.01","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-18",,,"0.31","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-19",,,"0.04","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-23",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-24",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-25",,,"0.37","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-26",,,"0.46","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-29",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-30",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-08-31",,,"0.06","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-01",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-04",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-06",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-09",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-11",,,"1.62","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-12",,,"0.20","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-13",,,"0.22","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-18",,,"0.76","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-19",,,"0.27","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-23",,,"0.04","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-24",,,"1.70","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-25",,,"1.09","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-26",,,"0.12","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-27",,,"0.06","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-29",,,"0.91","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-09-30",,,"0.27","0.0",,,,,,,,,,,,
"US1PABK0035","LANGHORNE 3.4 NNE, PA US","2023-10-01",,,"0.01","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-01",,,"0.32",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-04",,,"0.20",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-05",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-06",,,"0.14",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-09",,,"0.01",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-12",,,"0.03",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-13",,,"0.16",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-14",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-16",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-18",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-19",,,"0.11",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-20",,,"1.05",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-23",,,"0.60",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-24",,,"0.10",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-25",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-26",,,"1.35",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-27",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-28",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-30",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-01-31",,,"0.02",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-01",,,"0.04",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-02",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-07",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-09",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-10",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-12",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-13",,,"0.09",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-15",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-18","    3","0.62",,,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-23",,,"0.02",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-24",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-02-28",,,"0.50",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-01",,,"0.04",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-02",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-03",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-04",,,"0.89",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-05",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-07",,,"0.01",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-08",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-11",,,"0.35",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-12",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-14",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-17",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-18",,,"0.00",,,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-20",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-21",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-22",,,"0.00","0.0",,,,,,,,,,,,
"US1PACH0062","DOWNINGTOWN 2.4 N, PA US","2023-03-23",,,"0.04",,,,,,,,,,,,,
